Binomial name,Motility,Gram staining,Aerophilicity,Extreme environment tolerance,Biofilm formation,Animal pathogenicity,Biosafety level,Health association,Host association,Plant pathogenicity,Spore formation,Hemolysis,Cell shape
Myxococcus stipitatus,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Clostridium sartagoforme,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,TRUE,,bacillus
Eggerthella lenta,,gram stain negative,"facultatively anaerobic, aerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Oxalobacter formigenes,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Fusobacterium mortiferum,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Faecalibacterium prausnitzii,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,TRUE,,bacillus
Fusobacterium varium,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Achromobacter xylosoxidans,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Bartonella tribocorum,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Fusobacterium necrophorum,,gram stain negative,"facultatively anaerobic, aerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Fusobacterium ulcerans,,gram stain negative,"facultatively anaerobic, aerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,TRUE,,bacillus
Dichelobacter nodosus,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,FALSE,FALSE,FALSE,,bacillus
Celeribacter baekdonensis,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,FALSE,FALSE,FALSE,,bacillus
Desulfovibrio desulfuricans,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Burkholderia multivorans,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Desulfovibrio vulgaris,,gram stain negative,"anaerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Dorea longicatena,,gram stain positive,"anaerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,TRUE,,bacillus
Natrinema versiforme,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Gordonia amicalis,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Ligilactobacillus acidipiscis,,gram stain negative,"facultatively anaerobic, aerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Ruegeria pomeroyi,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,FALSE,FALSE,FALSE,,bacillus
Oligella urethralis,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Nitrobacter winogradskyi,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Nitrosomonas europaea,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Nitrosomonas eutropha,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Pseudaminobacter salicylatoxidans,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Fervidobacterium pennivorans,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Alkalibacillus haloalkaliphilus,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,TRUE,,bacillus
Methylotuvimicrobium buryatense,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Bdellovibrio bacteriovorus,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Flavobacterium psychrophilum,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Acetomicrobium mobile,,gram stain negative,"facultatively anaerobic, aerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,FALSE,FALSE,FALSE,,bacillus
Limosilactobacillus mucosae,,gram stain positive,"facultatively anaerobic, aerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,TRUE,,bacillus
Paraburkholderia kururiensis,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,FALSE,FALSE,FALSE,,bacillus
Flavobacterium columnare,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Xanthomonas phaseoli,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Staphylococcus cornubiensis,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,coccus
Pseudomonas umsongensis,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Pseudomonas koreensis,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Lentilactobacillus raoultii,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Proteus columbae,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Vibrio pomeroyi,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Rhodococcus oxybenzonivorans,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Actinomadura madurae,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Microbacterium paraoxydans,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Pseudomonas tremae,,gram stain negative,"facultatively anaerobic, aerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Acinetobacter chinensis,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,FALSE,FALSE,FALSE,,bacillus
Planococcus rifietoensis,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Corynebacterium belfantii,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Mesorhizobium wenxiniae,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,FALSE,FALSE,FALSE,,bacillus
Burkholderia aenigmatica,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Bifidobacterium anseris,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,FALSE,FALSE,FALSE,,bacillus
Bifidobacterium margollesii,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Bifidobacterium imperatoris,,gram stain negative,"facultatively anaerobic, aerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,FALSE,FALSE,FALSE,,bacillus
Novacetimonas pomaceti,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Leptospira hartskeerlii,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,FALSE,FALSE,FALSE,,bacillus
Leptospira saintgironsiae,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,FALSE,FALSE,FALSE,,bacillus
Leptospira neocaledonica,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Leptospira haakeii,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,FALSE,FALSE,FALSE,,bacillus
Photobacterium carnosum,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Aggregatibacter kilianii,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,FALSE,FALSE,FALSE,,bacillus
Streptomyces drozdowiczii,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,TRUE,,bacillus
Campylobacter rectus,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Microbacterium testaceum,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Mycobacterium palauense,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Promicromonospora soli,,gram stain negative,"facultatively anaerobic, aerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Microbacterium hibisci,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,FALSE,FALSE,FALSE,,bacillus
Mesorhizobium sanjuanii,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Alteromonas marina,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Bacillus fungorum,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,TRUE,,bacillus
Dickeya dianthicola,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Dickeya zeae,,gram stain negative,"anaerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Ramlibacter henchirensis,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Pectobacterium polaris,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Pseudomonas bohemica,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,FALSE,FALSE,FALSE,,bacillus
Bifidobacterium primatium,,gram stain positive,"facultatively anaerobic, aerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Bifidobacterium simiarum,,gram stain negative,"facultatively anaerobic, aerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,FALSE,FALSE,FALSE,,bacillus
Polynucleobacter victoriensis,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Streptomyces dengpaensis,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Micromonospora zingiberis,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,FALSE,FALSE,FALSE,,bacillus
Xanthomonas prunicola,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Kocuria tytonis,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Bacillus stercoris,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,TRUE,,bacillus
Gordonia terrae,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,FALSE,FALSE,FALSE,,bacillus
Streptomyces geranii,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Chimaeribacter arupi,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Chimaeribacter californicus,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Chimaeribacter coloradensis,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Pectobacterium peruviense,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Achromobacter veterisilvae,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,FALSE,FALSE,FALSE,,bacillus
Micromonospora deserti,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Streptomyces cahuitamycinicus,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Chromobacterium alticapitis,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Chromobacterium sinusclupearum,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Pseudomonas inefficax,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Paenibacillus faecalis,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,TRUE,,bacillus
Mycetocola zhujimingii,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Polynucleobacter bastaniensis,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Polynucleobacter corsicus,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Polynucleobacter nymphae,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,FALSE,FALSE,FALSE,,bacillus
Rhizobium ruizarguesonis,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Kosakonia cowanii,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Amycolatopsis japonica,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,TRUE,,bacillus
Amycolatopsis vancoresmycina,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Amycolatopsis tolypomycina,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Nocardia puris,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Trichococcus shcherbakoviae,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Mycobacterium basiliense,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Marinobacter lipolyticus,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,FALSE,FALSE,FALSE,,bacillus
Pectobacterium punjabense,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Herbaspirillum chlorophenolicum,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Actinomadura lepetitiana,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Brevibacillus porteri,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,TRUE,,bacillus
Brevibacillus fortis,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,TRUE,,bacillus
Vibrio tasmaniensis,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,FALSE,FALSE,FALSE,,bacillus
Flavobacterium circumlabens,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Flavobacterium cupreum,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Enterococcus canis,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Komagataeibacter swingsii,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,FALSE,FALSE,FALSE,,bacillus
Komagataeibacter rhaeticus,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Paraburkholderia agricolaris,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Stenotrophomonas rhizophila,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Achromobacter spanius,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Brachybacterium endophyticum,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Streptomyces cadmiisoli,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,TRUE,,bacillus
Kribbella monticola,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,FALSE,FALSE,FALSE,,bacillus
Amycolatopsis pretoriensis,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Amycolatopsis lexingtonensis,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,FALSE,FALSE,FALSE,,bacillus
Amycolatopsis kentuckyensis,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Brachybacterium muris,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Lentilactobacillus fungorum,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Photobacterium malacitanum,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Photobacterium andalusiense,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Neobacillus drentensis,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,TRUE,,bacillus
Neobacillus soli,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,TRUE,,bacillus
Methanosarcina barkeri,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Mycobacterium saskatchewanense,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Mycobacterium kyogaense,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
[Curtobacterium] plantarum,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Pseudomonas sichuanensis,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Flavobacterium aquariorum,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,FALSE,FALSE,FALSE,,bacillus
Planococcus maitriensis,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Mesorhizobium atlanticum,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,FALSE,FALSE,FALSE,,bacillus
Rhodococcus gordoniae,,gram stain positive,"aerobic, facultatively anaerobic",FALSE,TRUE,TRUE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
Halorubrum saccharovorum,,gram stain negative,"aerobic, facultatively anaerobic",FALSE,TRUE,FALSE,biosafety level 2,TRUE,TRUE,FALSE,FALSE,,bacillus
